,SVM,RF,GB
0,0.766025641025641,0.7435897435897436,0.6955128205128206
1,0.7467948717948718,0.7371794871794872,0.75
2,0.641025641025641,0.6650641025641026,0.6794871794871795
3,0.8167701863354038,0.7204968944099379,0.5745341614906833
4,0.7298136645962733,0.6956521739130435,0.5838509316770186
