,SVM,RF,GB
0,0.44680851063829785,0.40425531914893614,0.6063829787234043
1,0.5591397849462365,0.6129032258064516,0.6021505376344086
2,0.5376344086021505,0.5161290322580645,0.6129032258064516
3,0.45161290322580644,0.43010752688172044,0.5806451612903226
4,0.5053763440860215,0.3978494623655914,0.45161290322580644
