,SVM,RF,GB
0,0.7375690607734807,0.789117064526217,0.7937037423121027
1,0.7406963410820391,0.7419472532054624,0.7054623162722818
2,0.7121810049986845,0.7370691923178111,0.7739542225730072
3,0.7454926624737945,0.739727463312369,0.729769392033543
4,0.77520964360587,0.7654088050314466,0.7950733752620545
