,SVM,RF,GB
0,0.8205128205128205,0.7051282051282052,0.7948717948717948
1,0.7974683544303798,0.8227848101265823,0.7848101265822784
2,0.7848101265822784,0.7468354430379747,0.7468354430379747
3,0.759493670886076,0.8354430379746836,0.810126582278481
4,0.810126582278481,0.7848101265822784,0.7848101265822784
