,SVM,RF,GB
0,0.8717948717948718,0.7692307692307693,0.717948717948718
1,0.8205128205128205,0.7692307692307693,0.7435897435897436
2,0.8205128205128205,0.8461538461538461,0.8717948717948718
3,0.6153846153846154,0.7435897435897436,0.6923076923076923
4,0.8461538461538461,0.8461538461538461,0.8205128205128205
5,0.7692307692307693,0.717948717948718,0.7948717948717948
6,0.775,0.75,0.825
7,0.775,0.775,0.675
8,0.85,0.85,0.825
9,0.775,0.75,0.75
