,SVM,RF,GB
0,1.0,0.6666666666666666,1.0
1,0.3333333333333333,1.0,1.0
2,0.6666666666666666,1.0,1.0
3,0.6666666666666666,0.6666666666666666,0.6666666666666666
4,0.3333333333333333,0.3333333333333333,0.3333333333333333
5,1.0,0.6666666666666666,1.0
6,1.0,0.75,0.75
7,0.5,0.75,0.0
8,1.0,0.75,0.75
9,0.6666666666666666,0.6666666666666666,0.6666666666666666
