,SVM,RF,GB
0,0.7596153846153847,0.7275641025641025,0.6955128205128205
1,0.7435897435897436,0.7628205128205129,0.7500000000000001
2,0.5897435897435898,0.6891025641025641,0.4615384615384615
3,0.7484472049689441,0.717391304347826,0.6086956521739131
4,0.7360248447204969,0.6832298136645962,0.7111801242236024
