,SVM,RF,GB
0,0.7692307692307692,0.7243589743589745,0.6794871794871795
1,0.7483974358974359,0.7435897435897435,0.7564102564102565
2,0.5448717948717948,0.5673076923076923,0.46153846153846156
3,0.717391304347826,0.7453416149068324,0.6490683229813664
4,0.7624223602484472,0.732919254658385,0.68944099378882
