Unnamed: 0,SVM,RF,GB,Arquivo,Dataset,Imputer,Métrica
3,0.735587002096436,0.7458071278825995,0.704035639412998,hosp3_SAEI_auc.csv,3,SAEI,AUC
4,0.7660901467505241,0.7537735849056604,0.7562893081761006,hosp3_SAEI_auc.csv,3,SAEI,AUC
0,0.6464088397790055,0.6740331491712708,0.6685082872928176,hosp3_LPMD_spe.csv,3,LPMD,Specificity
1,0.6132596685082873,0.6629834254143646,0.6519337016574586,hosp3_LPMD_spe.csv,3,LPMD,Specificity
2,0.6795580110497238,0.6574585635359116,0.6850828729281768,hosp3_LPMD_spe.csv,3,LPMD,Specificity
3,0.7111111111111111,0.7,0.6444444444444445,hosp3_LPMD_spe.csv,3,LPMD,Specificity
4,0.7111111111111111,0.7222222222222222,0.7166666666666667,hosp3_LPMD_spe.csv,3,LPMD,Specificity
0,0.7582697201017812,0.8015267175572519,0.7659033078880407,hosp2_LPMD_spe.csv,2,LPMD,Specificity
1,0.7910828025477707,0.7605095541401274,0.7528662420382166,hosp2_LPMD_spe.csv,2,LPMD,Specificity
2,0.7426751592356687,0.7426751592356687,0.7617834394904459,hosp2_LPMD_spe.csv,2,LPMD,Specificity
3,0.7847133757961784,0.7707006369426752,0.7617834394904459,hosp2_LPMD_spe.csv,2,LPMD,Specificity
4,0.7910828025477707,0.778343949044586,0.7617834394904459,hosp2_LPMD_spe.csv,2,LPMD,Specificity
0,0.7692307692307693,0.5384615384615384,0.5384615384615384,hosp4_MICE_sen.csv,4,MICE,Recall
1,0.7692307692307693,0.6153846153846154,0.4615384615384615,hosp4_MICE_sen.csv,4,MICE,Recall
2,0.7692307692307693,0.7692307692307693,0.6153846153846154,hosp4_MICE_sen.csv,4,MICE,Recall
3,0.6428571428571429,0.7142857142857143,0.5714285714285714,hosp4_MICE_sen.csv,4,MICE,Recall
4,0.5714285714285714,0.5714285714285714,0.7142857142857143,hosp4_MICE_sen.csv,4,MICE,Recall
0,0.6037735849056604,0.6132075471698113,0.6698113207547169,hosp3_LPMD2_sen.csv,3,LPMD2,Recall
1,0.660377358490566,0.7169811320754716,0.7641509433962265,hosp3_LPMD2_sen.csv,3,LPMD2,Recall
2,0.4952380952380952,0.7238095238095238,0.7904761904761904,hosp3_LPMD2_sen.csv,3,LPMD2,Recall
3,0.5471698113207547,0.8584905660377359,0.8207547169811321,hosp3_LPMD2_sen.csv,3,LPMD2,Recall
4,0.660377358490566,0.6792452830188679,0.6698113207547169,hosp3_LPMD2_sen.csv,3,LPMD2,Recall
0,0.7264150943396226,0.7547169811320755,0.7169811320754716,hosp3_KNN_sen.csv,3,KNN,Recall
1,0.7075471698113207,0.6132075471698113,0.6037735849056604,hosp3_KNN_sen.csv,3,KNN,Recall
2,0.6095238095238096,0.6857142857142857,0.6666666666666666,hosp3_KNN_sen.csv,3,KNN,Recall
3,0.6698113207547169,0.6320754716981132,0.6415094339622641,hosp3_KNN_sen.csv,3,KNN,Recall
4,0.6981132075471698,0.660377358490566,0.6886792452830188,hosp3_KNN_sen.csv,3,KNN,Recall
0,0.7730496453900709,0.7588652482269503,0.697695035460993,hosp1_LPMD_auc.csv,1,LPMD,AUC
1,0.685099846390169,0.6351766513056836,0.5791090629800307,hosp1_LPMD_auc.csv,1,LPMD,AUC
2,0.728110599078341,0.6589861751152074,0.8940092165898618,hosp1_LPMD_auc.csv,1,LPMD,AUC
3,0.7403993855606759,0.76036866359447,0.6536098310291858,hosp1_LPMD_auc.csv,1,LPMD,AUC
4,0.6487455197132617,0.7311827956989249,0.7831541218637993,hosp1_LPMD_auc.csv,1,LPMD,AUC
0,0.6685082872928176,0.6906077348066298,0.7513812154696132,hosp3_MICE_spe.csv,3,MICE,Specificity
1,0.6298342541436464,0.6353591160220995,0.6187845303867403,hosp3_MICE_spe.csv,3,MICE,Specificity
2,0.6519337016574586,0.6519337016574586,0.7403314917127072,hosp3_MICE_spe.csv,3,MICE,Specificity
3,0.6944444444444444,0.6888888888888889,0.6722222222222223,hosp3_MICE_spe.csv,3,MICE,Specificity
4,0.7166666666666667,0.6611111111111111,0.7055555555555556,hosp3_MICE_spe.csv,3,MICE,Specificity
0,0.7169811320754716,0.7547169811320755,0.7075471698113207,hosp3_PMIVAE_sen.csv,3,PMIVAE,Recall
1,0.7358490566037735,0.6415094339622641,0.6509433962264151,hosp3_PMIVAE_sen.csv,3,PMIVAE,Recall
2,0.6095238095238096,0.7142857142857143,0.6952380952380952,hosp3_PMIVAE_sen.csv,3,PMIVAE,Recall
3,0.6415094339622641,0.660377358490566,0.6415094339622641,hosp3_PMIVAE_sen.csv,3,PMIVAE,Recall
4,0.6698113207547169,0.6792452830188679,0.6509433962264151,hosp3_PMIVAE_sen.csv,3,PMIVAE,Recall
0,0.7087980819347443,0.5670280412801,0.6093505681225894,hosp3_LPMD2_auc.csv,3,LPMD2,AUC
1,0.7289951005941833,0.5326800792244345,0.5629365162097363,hosp3_LPMD2_auc.csv,3,LPMD2,AUC
2,0.6845303867403314,0.65982636148382,0.6888187319126545,hosp3_LPMD2_auc.csv,3,LPMD2,AUC
3,0.6934486373165618,0.5086215932914047,0.5155922431865827,hosp3_LPMD2_auc.csv,3,LPMD2,AUC
4,0.7705974842767297,0.5899895178197065,0.5779350104821803,hosp3_LPMD2_auc.csv,3,LPMD2,AUC
0,0.6519337016574586,0.712707182320442,0.7513812154696132,hosp3_SAEI_spe.csv,3,SAEI,Specificity
1,0.5966850828729282,0.6629834254143646,0.6353591160220995,hosp3_SAEI_spe.csv,3,SAEI,Specificity
2,0.6740331491712708,0.6464088397790055,0.6795580110497238,hosp3_SAEI_spe.csv,3,SAEI,Specificity
3,0.7055555555555556,0.6611111111111111,0.65,hosp3_SAEI_spe.csv,3,SAEI,Specificity
4,0.7055555555555556,0.7055555555555556,0.6888888888888889,hosp3_SAEI_spe.csv,3,SAEI,Specificity
0,0.7964376590330788,0.7048346055979644,0.7022900763358778,hosp2_LPMD2_spe.csv,2,LPMD2,Specificity
1,0.7872611464968153,0.6993630573248407,0.6573248407643312,hosp2_LPMD2_spe.csv,2,LPMD2,Specificity
2,0.7337579617834394,0.6904458598726114,0.7694267515923567,hosp2_LPMD2_spe.csv,2,LPMD2,Specificity
3,0.7732484076433122,0.6929936305732484,0.7961783439490446,hosp2_LPMD2_spe.csv,2,LPMD2,Specificity
4,0.7388535031847133,0.6165605095541401,0.6662420382165605,hosp2_LPMD2_spe.csv,2,LPMD2,Specificity
0,0.7837150127226463,0.7964376590330788,0.7786259541984732,hosp2_MICE_spe.csv,2,MICE,Specificity
1,0.7796178343949045,0.7388535031847133,0.7554140127388536,hosp2_MICE_spe.csv,2,MICE,Specificity
2,0.7414012738853503,0.7414012738853503,0.7414012738853503,hosp2_MICE_spe.csv,2,MICE,Specificity
3,0.7821656050955414,0.7617834394904459,0.7757961783439491,hosp2_MICE_spe.csv,2,MICE,Specificity
4,0.7503184713375797,0.7605095541401274,0.7477707006369426,hosp2_MICE_spe.csv,2,MICE,Specificity
0,0.7801418439716312,0.7730496453900709,0.6338652482269503,hosp1_PMIVAE_auc.csv,1,PMIVAE,AUC
1,0.6774193548387096,0.65284178187404,0.5307219662058371,hosp1_PMIVAE_auc.csv,1,PMIVAE,AUC
2,0.7327188940092166,0.7603686635944701,0.7211981566820276,hosp1_PMIVAE_auc.csv,1,PMIVAE,AUC
3,0.7342549923195084,0.7741935483870966,0.5929339477726574,hosp1_PMIVAE_auc.csv,1,PMIVAE,AUC
4,0.6577060931899642,0.7365591397849462,0.8055555555555556,hosp1_PMIVAE_auc.csv,1,PMIVAE,AUC
0,0.7169811320754716,0.7358490566037735,0.6981132075471698,hosp3_Mean_sen.csv,3,Mean,Recall
1,0.7358490566037735,0.6509433962264151,0.660377358490566,hosp3_Mean_sen.csv,3,Mean,Recall
2,0.6095238095238096,0.7142857142857143,0.6952380952380952,hosp3_Mean_sen.csv,3,Mean,Recall
3,0.6415094339622641,0.660377358490566,0.6226415094339622,hosp3_Mean_sen.csv,3,Mean,Recall
4,0.6698113207547169,0.6415094339622641,0.660377358490566,hosp3_Mean_sen.csv,3,Mean,Recall
0,0.6353591160220995,0.7016574585635359,0.7016574585635359,hosp3_KNN_spe.csv,3,KNN,Specificity
1,0.6132596685082873,0.6574585635359116,0.6022099447513812,hosp3_KNN_spe.csv,3,KNN,Specificity
2,0.6850828729281768,0.6408839779005525,0.7182320441988951,hosp3_KNN_spe.csv,3,KNN,Specificity
3,0.6277777777777778,0.6722222222222223,0.6444444444444445,hosp3_KNN_spe.csv,3,KNN,Specificity
4,0.7111111111111111,0.7166666666666667,0.7111111111111111,hosp3_KNN_spe.csv,3,KNN,Specificity
0,0.7849872773536896,0.7709923664122137,0.7480916030534351,hosp2_KNN_spe.csv,2,KNN,Specificity
1,0.7681528662420383,0.7490445859872611,0.7350318471337579,hosp2_KNN_spe.csv,2,KNN,Specificity
2,0.7337579617834394,0.7350318471337579,0.7515923566878981,hosp2_KNN_spe.csv,2,KNN,Specificity
3,0.7898089171974523,0.7617834394904459,0.7541401273885351,hosp2_KNN_spe.csv,2,KNN,Specificity
4,0.7885350318471338,0.7515923566878981,0.732484076433121,hosp2_KNN_spe.csv,2,KNN,Specificity
0,0.8704410517387616,0.8105630586546617,0.791919488484374,hosp2_LPMD2_auc.csv,2,LPMD2,AUC
1,0.8383455615576877,0.8330726437152302,0.789921793114569,hosp2_LPMD2_auc.csv,2,LPMD2,AUC
2,0.8513827299846811,0.84827057969846,0.851495605901798,hosp2_LPMD2_auc.csv,2,LPMD2,AUC
3,0.825888897847295,0.8197613480609529,0.8448923647504636,hosp2_LPMD2_auc.csv,2,LPMD2,AUC
4,0.8488591469805691,0.7883254051439168,0.805917923083125,hosp2_LPMD2_auc.csv,2,LPMD2,AUC
0,0.7978723404255319,0.7641843971631206,0.8173758865248226,hosp1_KNN_auc.csv,1,KNN,AUC
1,0.6682027649769585,0.5913978494623655,0.6290322580645161,hosp1_KNN_auc.csv,1,KNN,AUC
2,0.7357910906298002,0.7311827956989247,0.738863287250384,hosp1_KNN_auc.csv,1,KNN,AUC
3,0.7327188940092166,0.7634408602150536,0.65284178187404,hosp1_KNN_auc.csv,1,KNN,AUC
4,0.6308243727598567,0.6827956989247312,0.6379928315412187,hosp1_KNN_auc.csv,1,KNN,AUC
0,0.782051282051282,0.7307692307692307,0.7051282051282052,hosp2_MICE_sen.csv,2,MICE,Recall
1,0.7721518987341772,0.8481012658227848,0.7974683544303798,hosp2_MICE_sen.csv,2,MICE,Recall
2,0.7721518987341772,0.7848101265822784,0.7848101265822784,hosp2_MICE_sen.csv,2,MICE,Recall
3,0.7468354430379747,0.810126582278481,0.7848101265822784,hosp2_MICE_sen.csv,2,MICE,Recall
4,0.8227848101265823,0.7848101265822784,0.7848101265822784,hosp2_MICE_sen.csv,2,MICE,Recall
0,0.6914893617021277,0.6063829787234043,0.4787234042553192,hosp1_MICE_spe.csv,1,MICE,Specificity
1,0.7096774193548387,0.6989247311827957,0.7419354838709677,hosp1_MICE_spe.csv,1,MICE,Specificity
2,0.7419354838709677,0.7311827956989247,0.6989247311827957,hosp1_MICE_spe.csv,1,MICE,Specificity
3,0.6989247311827957,0.5591397849462365,0.5053763440860215,hosp1_MICE_spe.csv,1,MICE,Specificity
4,0.6451612903225806,0.6344086021505376,0.6021505376344086,hosp1_MICE_spe.csv,1,MICE,Specificity
0,0.7021276595744681,0.6702127659574468,0.6382978723404256,hosp1_SAEI_spe.csv,1,SAEI,Specificity
1,0.7096774193548387,0.6881720430107527,0.6881720430107527,hosp1_SAEI_spe.csv,1,SAEI,Specificity
2,0.7096774193548387,0.7634408602150538,0.6344086021505376,hosp1_SAEI_spe.csv,1,SAEI,Specificity
3,0.6774193548387096,0.6774193548387096,0.4301075268817204,hosp1_SAEI_spe.csv,1,SAEI,Specificity
4,0.6774193548387096,0.6559139784946236,0.6129032258064516,hosp1_SAEI_spe.csv,1,SAEI,Specificity
0,0.7264150943396226,0.7358490566037735,0.7452830188679245,hosp3_LPMD_sen.csv,3,LPMD,Recall
1,0.7358490566037735,0.660377358490566,0.6792452830188679,hosp3_LPMD_sen.csv,3,LPMD,Recall
2,0.6095238095238096,0.6857142857142857,0.638095238095238,hosp3_LPMD_sen.csv,3,LPMD,Recall
3,0.6509433962264151,0.6415094339622641,0.660377358490566,hosp3_LPMD_sen.csv,3,LPMD,Recall
4,0.6698113207547169,0.6698113207547169,0.6981132075471698,hosp3_LPMD_sen.csv,3,LPMD,Recall
0,0.8141025641025642,0.7275641025641025,0.75,hosp4_KNN_auc.csv,4,KNN,AUC
1,0.7275641025641025,0.7147435897435898,0.7788461538461539,hosp4_KNN_auc.csv,4,KNN,AUC
2,0.592948717948718,0.6955128205128205,0.5993589743589743,hosp4_KNN_auc.csv,4,KNN,AUC
3,0.84472049689441,0.7173913043478262,0.6894409937888198,hosp4_KNN_auc.csv,4,KNN,AUC
4,0.7701863354037267,0.7236024844720497,0.7298136645962733,hosp4_KNN_auc.csv,4,KNN,AUC
0,0.7692307692307693,0.7564102564102564,0.7564102564102564,hosp2_PMIVAE_sen.csv,2,PMIVAE,Recall
1,0.7848101265822784,0.8227848101265823,0.7721518987341772,hosp2_PMIVAE_sen.csv,2,PMIVAE,Recall
2,0.7848101265822784,0.759493670886076,0.7468354430379747,hosp2_PMIVAE_sen.csv,2,PMIVAE,Recall
3,0.759493670886076,0.8354430379746836,0.7848101265822784,hosp2_PMIVAE_sen.csv,2,PMIVAE,Recall
4,0.8227848101265823,0.7468354430379747,0.7848101265822784,hosp2_PMIVAE_sen.csv,2,PMIVAE,Recall
0,0.5,0.6666666666666666,0.6666666666666666,hosp1_Mean_sen.csv,1,Mean,Recall
1,0.5714285714285714,0.5714285714285714,0.4285714285714285,hosp1_Mean_sen.csv,1,Mean,Recall
2,0.5714285714285714,0.5714285714285714,1.0,hosp1_Mean_sen.csv,1,Mean,Recall
3,0.7142857142857143,0.8571428571428571,0.7142857142857143,hosp1_Mean_sen.csv,1,Mean,Recall
4,0.5,0.8333333333333334,0.8333333333333334,hosp1_Mean_sen.csv,1,Mean,Recall
0,0.8684837215371566,0.83462190904939,0.8279832974489463,hosp2_PMIVAE_auc.csv,2,PMIVAE,AUC
1,0.8334273965975973,0.8462146254938322,0.8192856566959607,hosp2_PMIVAE_auc.csv,2,PMIVAE,AUC
2,0.8532129323550754,0.8394017576392808,0.8359429170362009,hosp2_PMIVAE_auc.csv,2,PMIVAE,AUC
3,0.8322583245988875,0.8604450536160606,0.8652745303555591,hosp2_PMIVAE_auc.csv,2,PMIVAE,AUC
4,0.8515520438603563,0.8522776747561074,0.8385068128678546,hosp2_PMIVAE_auc.csv,2,PMIVAE,AUC
0,0.7596153846153847,0.7275641025641025,0.6955128205128205,hosp4_PMIVAE_auc.csv,4,PMIVAE,AUC
1,0.7435897435897436,0.7628205128205129,0.7500000000000001,hosp4_PMIVAE_auc.csv,4,PMIVAE,AUC
2,0.5897435897435898,0.6891025641025641,0.4615384615384615,hosp4_PMIVAE_auc.csv,4,PMIVAE,AUC
3,0.7484472049689441,0.717391304347826,0.6086956521739131,hosp4_PMIVAE_auc.csv,4,PMIVAE,AUC
4,0.7360248447204969,0.6832298136645962,0.7111801242236024,hosp4_PMIVAE_auc.csv,4,PMIVAE,AUC
0,0.8108974358974359,0.8237179487179487,0.8269230769230769,hosp4_LPMD2_auc.csv,4,LPMD2,AUC
1,0.7243589743589743,0.6057692307692307,0.548076923076923,hosp4_LPMD2_auc.csv,4,LPMD2,AUC
2,0.6185897435897436,0.5865384615384616,0.469551282051282,hosp4_LPMD2_auc.csv,4,LPMD2,AUC
3,0.6614906832298136,0.7111801242236024,0.7236024844720497,hosp4_LPMD2_auc.csv,4,LPMD2,AUC
4,0.7826086956521738,0.7360248447204968,0.6397515527950312,hosp4_LPMD2_auc.csv,4,LPMD2,AUC
0,0.7083333333333334,0.8333333333333334,0.8333333333333334,hosp4_KNN_spe.csv,4,KNN,Specificity
1,0.875,0.875,0.9166666666666666,hosp4_KNN_spe.csv,4,KNN,Specificity
2,0.4583333333333333,0.5416666666666666,0.5,hosp4_KNN_spe.csv,4,KNN,Specificity
3,0.782608695652174,0.6521739130434783,0.6521739130434783,hosp4_KNN_spe.csv,4,KNN,Specificity
4,0.7391304347826086,0.5217391304347826,0.6086956521739131,hosp4_KNN_spe.csv,4,KNN,Specificity
0,0.5,0.6666666666666666,0.3333333333333333,hosp1_SAEI_sen.csv,1,SAEI,Recall
1,0.5714285714285714,0.5714285714285714,0.1428571428571428,hosp1_SAEI_sen.csv,1,SAEI,Recall
2,0.5714285714285714,0.5714285714285714,0.4285714285714285,hosp1_SAEI_sen.csv,1,SAEI,Recall
3,0.7142857142857143,0.5714285714285714,0.7142857142857143,hosp1_SAEI_sen.csv,1,SAEI,Recall
4,0.5,0.6666666666666666,0.6666666666666666,hosp1_SAEI_sen.csv,1,SAEI,Recall
0,0.6153846153846154,0.5384615384615384,0.6153846153846154,hosp4_LPMD_sen.csv,4,LPMD,Recall
1,0.6153846153846154,0.5384615384615384,0.4615384615384615,hosp4_LPMD_sen.csv,4,LPMD,Recall
2,0.5384615384615384,0.7692307692307693,0.8461538461538461,hosp4_LPMD_sen.csv,4,LPMD,Recall
3,0.7142857142857143,0.6428571428571429,0.5,hosp4_LPMD_sen.csv,4,LPMD,Recall
4,0.7142857142857143,0.5714285714285714,0.6428571428571429,hosp4_LPMD_sen.csv,4,LPMD,Recall
0,0.6408839779005525,0.7016574585635359,0.6906077348066298,hosp3_PMIVAE_spe.csv,3,PMIVAE,Specificity
1,0.5966850828729282,0.6629834254143646,0.6243093922651933,hosp3_PMIVAE_spe.csv,3,PMIVAE,Specificity
2,0.6795580110497238,0.6353591160220995,0.6629834254143646,hosp3_PMIVAE_spe.csv,3,PMIVAE,Specificity
3,0.7222222222222222,0.6777777777777778,0.6555555555555556,hosp3_PMIVAE_spe.csv,3,PMIVAE,Specificity
4,0.7111111111111111,0.7,0.7388888888888889,hosp3_PMIVAE_spe.csv,3,PMIVAE,Specificity
0,0.6923076923076923,0.5384615384615384,0.5384615384615384,hosp4_LPMD2_sen.csv,4,LPMD2,Recall
1,0.6923076923076923,0.3846153846153846,0.3846153846153846,hosp4_LPMD2_sen.csv,4,LPMD2,Recall
2,0.8461538461538461,0.7692307692307693,0.4615384615384615,hosp4_LPMD2_sen.csv,4,LPMD2,Recall
3,0.5714285714285714,0.5,0.5714285714285714,hosp4_LPMD2_sen.csv,4,LPMD2,Recall
4,0.7142857142857143,0.5714285714285714,0.5,hosp4_LPMD2_sen.csv,4,LPMD2,Recall
0,0.8301282051282052,0.7660256410256411,0.7147435897435898,hosp4_MICE_auc.csv,4,MICE,AUC
1,0.75,0.7147435897435898,0.7596153846153847,hosp4_MICE_auc.csv,4,MICE,AUC
2,0.5705128205128205,0.7131410256410257,0.6442307692307693,hosp4_MICE_auc.csv,4,MICE,AUC
3,0.7639751552795031,0.732919254658385,0.7360248447204969,hosp4_MICE_auc.csv,4,MICE,AUC
4,0.7360248447204969,0.7080745341614907,0.7065217391304348,hosp4_MICE_auc.csv,4,MICE,AUC
