,SVM,RF,GB
0,0.6629834254143646,0.712707182320442,0.6795580110497238
1,0.6022099447513812,0.6408839779005525,0.6464088397790055
2,0.6850828729281768,0.6353591160220995,0.6629834254143646
3,0.7055555555555556,0.6833333333333333,0.6666666666666666
4,0.7166666666666667,0.7055555555555556,0.6888888888888889
