,SVM,RF,GB
0,0.7948717948717948,0.782051282051282,0.7692307692307693
1,0.8227848101265823,0.8734177215189873,0.8481012658227848
2,0.8227848101265823,0.8354430379746836,0.8607594936708861
3,0.810126582278481,0.8354430379746836,0.8227848101265823
4,0.8227848101265823,0.8481012658227848,0.6962025316455697
