,SVM,RF,GB
0,0.7692307692307693,0.7307692307692307,0.717948717948718
1,0.759493670886076,0.8227848101265823,0.7974683544303798
2,0.7721518987341772,0.7848101265822784,0.759493670886076
3,0.759493670886076,0.8354430379746836,0.7848101265822784
4,0.8227848101265823,0.7848101265822784,0.7721518987341772
