,SVM,RF,GB
0,0.6298342541436464,0.5966850828729282,0.6906077348066298
1,0.569060773480663,0.5027624309392266,0.5359116022099447
2,0.6685082872928176,0.39779005524861877,0.5469613259668509
3,0.7055555555555556,0.6611111111111111,0.5777777777777777
4,0.7111111111111111,0.5444444444444444,0.6055555555555555
